time,x,y,z
53.484,7.212078007670731,12.021629986978184,14.460062149476073
53.486000000000004,7.308798967909602,12.171264876986719,14.558332127728903
53.488,7.406573307792294,12.321452616122507,14.660626113329526
53.49,7.505390369101822,12.472117309398609,14.76701444250907
53.492000000000004,7.60523816014157,12.6231788451006,14.87756686505523
53.494,7.706103297548671,12.77455278500018,14.992352378007695
53.496,7.807970947117463,12.926150257873585,15.111439048988482
53.498000000000005,7.910824763721271,13.077877856981372,15.234893828911433
53.5,8.014646830442217,13.229637542225845,15.36278235385242
53.502,8.119417597021595,13.381326547733877,15.495168735880977
53.504,8.225115817755787,13.53283729565862,15.632115342686966
53.506,8.331718488989456,13.68405731705891,15.773682565891608
53.508,8.439200786351714,13.834869180731713,15.919928577950577
53.51,8.547536001916471,13.985150430948252,16.07090907763233
53.512,8.656695481470685,14.134773535070059,16.226677024093437
53.514,8.76664856209065,14.283605842064881,16.3872823596326
53.516,8.877362510253489,14.431509552997783,16.552771721286554
53.518,8.988802460717892,14.578341704596605,16.72318814148959
53.52,9.100931356425368,14.723954167026331,16.89857073809628
53.522,9.213709889701896,14.868193657052224,17.07895439416837
53.524,9.32709644504725,15.01090176778392,17.264369428003093
53.526,9.44104704381731,15.151915016214211,17.454841253976653
53.528,9.555515291133698,15.291064909794951,17.650390034898678
53.53,9.670452325362325,15.428178033286596,17.851030326666603
53.532000000000004,9.785806770520091,15.563076157118317,18.056770716123694
53.534,9.901524691997265,15.695576368500163,18.26761345316509
53.536,10.017549555988868,15.825491226496652,18.483554078244165
53.538000000000004,10.133822193044233,15.952628942242637,18.70458104656122
53.54,10.250280766169812,16.076793585453945,18.930675350371576
53.542,10.36686074392307,16.197785318319152,19.161810140967884
53.544000000000004,10.483494878947317,16.31540065779264,19.397950352029618
53.546,10.600113192419128,16.429432767239934,19.639052326195245
53.548,10.716642964877297,16.53967177827775,19.885063446831296
53.550000000000004,10.833008733908684,16.64590514354035,20.135921777109726
53.552,10.949132299181231,16.74791802098587,20.391555708663716
53.554,11.064932735304314,16.84549369019989,20.651883622199787
53.556000000000004,11.180326412994539,16.938414000991752,20.916813562566595
53.558,11.29522702903093,17.026459854408596,21.186242930921253
53.56,11.409545645463155,17.10941171608415,21.460058196714495
53.562,11.523190738523244,17.187050161625255,21.738134632306213
53.564,11.636068257688395,17.25915645351735,22.020336073134498
53.566,11.74808169529852,17.325513148765598,22.306514706368134
53.568,11.859132167128422,17.385904736240924,22.596510891067183
53.57,11.969118504269149,17.440118302412074,22.890153012861546
53.572,12.077937356637776,17.4879442238566,23.187257376152548
53.574,12.185483308404216,17.529176884648148,23.487628136839962
53.576,12.291649005566585,17.563615416401937,23.791057278490015
53.578,12.396325295855267,17.591064458446798,24.09732463476979
53.58,12.499401381099146,17.61133493527729,24.406197960880963
53.582,12.600764982114939,17.624244848116764,24.717433056542447
53.584,12.700302516113865,17.629620077109387,25.030773942881005
53.586,12.797899286557609,17.627295190353276,25.345953095393607
53.588,12.893439685309065,17.617114255688406,25.66269173485448
53.59,12.98680740684308,17.59893165087445,25.98070017774172
53.592,13.077885674207128,17.572612867532495,26.29967824745575
53.594,13.166557476324604,17.538035303988117,26.619315747203736
53.596000000000004,13.252705816143637,17.49508904194843,26.939292995022882
53.598,13.336213969050439,17.443677601768982,27.259281421014
53.6,13.416965750863765,17.383718670932794,27.578944226365753
53.602000000000004,13.494845794633605,17.315144800272687,27.897937103264443
53.604,13.569739835381535,17.237904062415275,28.21590901430821
53.606,13.64153500181976,17.15196066693195,28.532503029490744
53.608000000000004,13.710120113996881,17.05729552674026,28.847357218285016
53.61,13.775385985738998,16.953906770402124,29.16010559384744
53.612,13.83722573066567,16.841810195142536,29.470379105791793
53.614000000000004,13.895535070482758,16.721039655638013,29.777806677440978
53.616,13.950212644193792,16.591647383887857,30.082016283000527
53.618,14.001160316812689,16.453704235937717,30.382636059560134
53.620000000000005,14.048283486083132,16.307299861460294,30.6792954483197
53.622,14.09149138567113,16.152542792693506,30.971626359011914
53.624,14.130697383306432,15.989560449944817,31.25926435121252
53.626,14.165819272277133,15.818499061220642,31.54184982572859
53.628,14.196779554693013,15.639523494209358,31.81902921905006
53.63,14.22350571493058,15.452816999527421,32.09045619356718
53.632,14.245930481695126,15.258580864781898,32.355792816141005
53.634,14.263992077159086,15.0570339797266,32.614710717481366
53.636,14.277634451680536,14.848412313512673,32.86689222476676
53.638,14.286807502663883,14.632968305745685,33.11203146001853
53.64,14.29146727619233,14.410970173809623,33.34983539684672
53.642,14.291576150145568,14.18270113964083,33.58002486839531
53.644,14.28710299761223,13.948458579815934,33.80233551962343
53.646,14.278023329512388,13.708553103512518,34.016518697396045
53.648,14.26431941546458,13.46330756354053,34.222342272292195
53.65,14.245980382059003,13.213056006212007,34.41959138656061
53.652,14.22300228784048,12.958142566388469,34.60806912321188
53.654,14.195388174403085,12.698920314449522,34.78759709168822
53.656,14.163148093251225,12.435750062578887,34.95801592658646
53.658,14.12629910801969,12.168999137195868,35.11918569599439
53.660000000000004,14.084865272715737,11.899040127506908,35.270986219586256
53.662,14.038877584546404,11.6262496147473,35.4133172898294
