doc_id,sentence_id,token_id,token,lemma,pos,tag,kandydat
text33,9,18,?,?,PUNCT,.,Harris
text33,10,1,That,that,SCONJ,IN,Harris
text33,10,2,she,she,PRON,PRP,Harris
text33,10,3,allowed,allow,VERB,VBD,Harris
text33,10,4,to,to,PART,TO,Harris
text33,10,5,pour,pour,VERB,VB,Harris
text33,10,6,in,in,ADP,RP,Harris
text33,10,7,.,.,PUNCT,.,Harris
text33,11,1,She,she,PRON,PRP,Harris
text33,11,2,was,be,AUX,VBD,Harris
text33,11,3,the,the,DET,DT,Harris
text33,11,4,border,border,NOUN,NN,Harris
text33,11,5,czar,czar,NOUN,NN,Harris
text33,11,6,.,.,PUNCT,.,Harris
text33,12,1,Remember,remember,VERB,VB,Harris
text33,12,2,that,that,PRON,DT,Harris
text33,12,3,.,.,PUNCT,.,Harris
text33,13,1,She,she,PRON,PRP,Harris
text33,13,2,was,be,AUX,VBD,Harris
text33,13,3,the,the,DET,DT,Harris
text33,13,4,border,border,NOUN,NN,Harris
text33,13,5,czar,czar,NOUN,NN,Harris
text33,13,6,.,.,PUNCT,.,Harris
text33,14,1,She,she,PRON,PRP,Harris
text33,14,2,does,do,AUX,VBZ,Harris
text33,14,3,n't,not,PART,RB,Harris
text33,14,4,want,want,VERB,VB,Harris
text33,14,5,to,to,PART,TO,Harris
text33,14,6,be,be,AUX,VB,Harris
text33,14,7,called,call,VERB,VBN,Harris
text33,14,8,the,the,DET,DT,Harris
text33,14,9,border,border,NOUN,NN,Harris
text33,14,10,czar,czar,NOUN,NN,Harris
text33,14,11,because,because,SCONJ,IN,Harris
text33,14,12,she,she,PRON,PRP,Harris
text33,14,13,'s,be,AUX,VBZ,Harris
text33,14,14,embarrassed,embarrassed,ADJ,JJ,Harris
text33,14,15,by,by,ADP,IN,Harris
text33,14,16,the,the,DET,DT,Harris
text33,14,17,border,border,NOUN,NN,Harris
text33,14,18,.,.,PUNCT,.,Harris
text33,15,1,In,in,ADP,IN,Harris
text33,15,2,fact,fact,NOUN,NN,Harris
text33,15,3,",",",",PUNCT,",",Harris
text33,15,4,she,she,PRON,PRP,Harris
text33,15,5,said,say,VERB,VBD,Harris
text33,15,6,at,at,ADP,IN,Harris
text33,15,7,the,the,DET,DT,Harris
text33,15,8,beginning,beginning,NOUN,NN,Harris
text33,15,9,",",",",PUNCT,",",Harris
text33,15,10,I,I,PRON,PRP,Harris
text33,15,11,'m,be,AUX,VBP,Harris
text33,15,12,surprised,surprised,ADJ,JJ,Harris
text33,15,13,you,you,PRON,PRP,Harris
text33,15,14,'re,be,AUX,VBP,Harris
text33,15,15,not,not,PART,RB,Harris
text33,15,16,talking,talk,VERB,VBG,Harris
text33,15,17,about,about,ADP,IN,Harris
text33,15,18,the,the,DET,DT,Harris
text33,15,19,border,border,NOUN,NN,Harris
text33,15,20,yet,yet,ADV,RB,Harris
text33,15,21,.,.,PUNCT,.,Harris
text33,16,1,That,that,PRON,DT,Harris
text33,16,2,'s,be,AUX,VBZ,Harris
text33,16,3,because,because,SCONJ,IN,Harris
text33,16,4,she,she,PRON,PRP,Harris
text33,16,5,knows,know,VERB,VBZ,Harris
text33,16,6,what,what,PRON,WP,Harris
text33,16,7,a,a,DET,DT,Harris
text33,16,8,bad,bad,ADJ,JJ,Harris
text33,16,9,job,job,NOUN,NN,Harris
text33,16,10,they,they,PRON,PRP,Harris
text33,16,11,'ve,'ve,AUX,VBP,Harris
text33,16,12,done,do,VERB,VBN,Harris
text33,16,13,.,.,PUNCT,.,Harris
text33,17,1,What,what,PRON,WP,Harris
text33,17,2,about,about,ADP,IN,Harris
text33,17,3,those,those,DET,DT,Harris
text33,17,4,people,people,NOUN,NNS,Harris
text33,17,5,?,?,PUNCT,.,Harris
text33,18,1,What,what,PRON,WP,Harris
text33,18,2,'s,be,AUX,VBZ,Harris
text33,18,3,",",",",PUNCT,",",Harris
text33,18,4,when,when,SCONJ,WRB,Harris
text33,18,5,are,be,AUX,VBP,Harris
text33,18,6,they,they,PRON,PRP,Harris
text33,18,7,going,go,VERB,VBG,Harris
text33,18,8,to,to,PART,TO,Harris
text33,18,9,be,be,AUX,VB,Harris
text33,18,10,prosecuted,prosecute,VERB,VBN,Harris
text33,18,11,--,--,PUNCT,:,Harris
text33,18,12,when,when,SCONJ,WRB,Harris
text33,18,13,are,be,AUX,VBP,Harris
text33,18,14,these,these,DET,DT,Harris
text33,18,15,people,people,NOUN,NNS,Harris
text33,18,16,from,from,ADP,IN,Harris
text33,18,17,countries,country,NOUN,NNS,Harris
text33,18,18,all,all,ADV,RB,Harris
text33,18,19,over,over,ADP,IN,Harris
text33,18,20,the,the,DET,DT,Harris
text33,18,21,world,world,NOUN,NN,Harris
text33,18,22,",",",",PUNCT,",",Harris
text33,18,23,not,not,PART,RB,Harris
text33,18,24,just,just,ADV,RB,Harris
text33,18,25,South,South,PROPN,NNP,Harris
text33,18,26,America,America,PROPN,NNP,Harris
text33,18,27,",",",",PUNCT,",",Harris
text33,18,28,they,they,PRON,PRP,Harris
text33,18,29,'re,be,AUX,VBP,Harris
text33,18,30,coming,come,VERB,VBG,Harris
text33,18,31,in,in,ADP,RP,Harris
text33,18,32,from,from,ADP,IN,Harris
text33,18,33,all,all,ADV,RB,Harris
text33,18,34,over,over,ADP,IN,Harris
text33,18,35,the,the,DET,DT,Harris
text33,18,36,world,world,NOUN,NN,Harris
text33,18,37,",",",",PUNCT,",",Harris
text33,18,38,David,David,PROPN,NNP,Harris
text33,18,39,",",",",PUNCT,",",Harris
text33,18,40,all,all,ADV,RB,Harris
text33,18,41,over,over,ADP,IN,Harris
text33,18,42,the,the,DET,DT,Harris
text33,18,43,world,world,NOUN,NN,Harris
text33,18,44,.,.,PUNCT,.,Harris
text33,19,1,And,and,CCONJ,CC,Harris
text33,19,2,crime,crime,NOUN,NN,Harris
text33,19,3,rates,rate,NOUN,NNS,Harris
text33,19,4,are,be,AUX,VBP,Harris
text33,19,5,down,down,ADV,RB,Harris
text33,19,6,all,all,ADV,RB,Harris
text33,19,7,over,over,ADP,IN,Harris
text33,19,8,the,the,DET,DT,Harris
text33,19,9,world,world,NOUN,NN,Harris
text33,19,10,because,because,SCONJ,IN,Harris
text33,19,11,of,of,ADP,IN,Harris
text33,19,12,it,it,PRON,PRP,Harris
text33,19,13,--,--,PUNCT,.,Harris
text34,1,1,But,but,CCONJ,CC,Harris
text34,1,2,when,when,SCONJ,WRB,Harris
text34,1,3,are,be,AUX,VBP,Harris
text34,1,4,those,those,PRON,DT,Harris
text34,1,5,",",",",PUNCT,",",Harris
text34,1,6,David,David,PROPN,NNP,Harris
text34,1,7,",",",",PUNCT,",",Harris
text34,1,8,when,when,SCONJ,WRB,Harris
text34,1,9,are,be,AUX,VBP,Harris
text34,1,10,those,those,DET,DT,Harris
text34,1,11,people,people,NOUN,NNS,Harris
text34,1,12,going,go,VERB,VBG,Harris
text34,1,13,to,to,PART,TO,Harris
text34,1,14,be,be,AUX,VB,Harris
text34,1,15,prosecuted,prosecute,VERB,VBN,Harris
text34,1,16,?,?,PUNCT,.,Harris
text34,2,1,When,when,SCONJ,WRB,Harris
text34,2,2,are,be,AUX,VBP,Harris
text34,2,3,the,the,DET,DT,Harris
text34,2,4,people,people,NOUN,NNS,Harris
text34,2,5,that,that,PRON,WDT,Harris
text34,2,6,burned,burn,VERB,VBD,Harris
text34,2,7,down,down,ADP,RP,Harris
text34,2,8,Minneapolis,Minneapolis,PROPN,NNP,Harris
text34,2,9,going,go,VERB,VBG,Harris
text34,2,10,to,to,PART,TO,Harris
text34,2,11,be,be,AUX,VB,Harris
text34,2,12,prosecuted,prosecute,VERB,VBN,Harris
text34,2,13,or,or,CCONJ,CC,Harris
text34,2,14,in,in,ADP,IN,Harris
text34,2,15,Seattle,Seattle,PROPN,NNP,Harris
text34,2,16,?,?,PUNCT,.,Harris
text34,3,1,They,they,PRON,PRP,Harris
text34,3,2,went,go,VERB,VBD,Harris
text34,3,3,into,into,ADP,IN,Harris
text34,3,4,Seattle,Seattle,PROPN,NNP,Harris
text34,3,5,",",",",PUNCT,",",Harris
text34,3,6,they,they,PRON,PRP,Harris
text34,3,7,took,take,VERB,VBD,Harris
text34,3,8,over,over,ADP,RP,Harris
text34,3,9,a,a,DET,DT,Harris
text34,3,10,big,big,ADJ,JJ,Harris
text34,3,11,percentage,percentage,NOUN,NN,Harris
text34,3,12,of,of,ADP,IN,Harris
text34,3,13,the,the,DET,DT,Harris
text34,3,14,city,city,NOUN,NN,Harris
text34,3,15,of,of,ADP,IN,Harris
text34,3,16,Seattle,Seattle,PROPN,NNP,Harris
text34,3,17,.,.,PUNCT,.,Harris
text34,4,1,When,when,SCONJ,WRB,Harris
text34,4,2,are,be,AUX,VBP,Harris
text34,4,3,those,those,DET,DT,Harris
text34,4,4,people,people,NOUN,NNS,Harris
text34,4,5,going,go,VERB,VBG,Harris
text34,4,6,to,to,PART,TO,Harris
text34,4,7,be,be,AUX,VB,Harris
text34,4,8,prosecuted,prosecute,VERB,VBN,Harris
text34,4,9,?,?,PUNCT,.,Harris
text35,1,1,You,you,PRON,PRP,Harris
text35,1,2,might,might,AUX,MD,Harris
text35,1,3,ask,ask,VERB,VB,Harris
text35,1,4,her,she,PRON,PRP,Harris
text35,1,5,that,that,DET,DT,Harris
text35,1,6,question,question,NOUN,NN,Harris
text35,1,7,.,.,PUNCT,.,Harris
text36,1,1,I,I,PRON,PRP,Harris
text36,1,2,had,have,VERB,VBD,Harris
text36,1,3,nothing,nothing,PRON,NN,Harris
text36,1,4,to,to,PART,TO,Harris
text36,1,5,do,do,VERB,VB,Harris
text36,1,6,with,with,ADP,IN,Harris
text36,1,7,that,that,DET,DT,Harris
text36,1,8,other,other,ADJ,JJ,Harris
text36,1,9,than,than,SCONJ,IN,Harris
text36,1,10,they,they,PRON,PRP,Harris
text36,1,11,asked,ask,VERB,VBD,Harris
text36,1,12,me,I,PRON,PRP,Harris
text36,1,13,to,to,PART,TO,Harris
text36,1,14,make,make,VERB,VB,Harris
text36,1,15,a,a,DET,DT,Harris
text36,1,16,speech,speech,NOUN,NN,Harris
text36,1,17,.,.,PUNCT,.,Harris
text36,2,1,I,I,PRON,PRP,Harris
text36,2,2,showed,show,VERB,VBD,Harris
text36,2,3,up,up,ADP,RP,Harris
text36,2,4,for,for,ADP,IN,Harris
text36,2,5,a,a,DET,DT,Harris
text36,2,6,speech,speech,NOUN,NN,Harris
text36,2,7,.,.,PUNCT,.,Harris
text36,3,1,I,I,PRON,PRP,Harris
text36,3,2,said,say,VERB,VBD,Harris
text36,3,3,",",",",PUNCT,",",Harris
text36,3,4,I,I,PRON,PRP,Harris
text36,3,5,think,think,VERB,VBP,Harris
text36,3,6,it,it,PRON,PRP,Harris
text36,3,7,'s,be,AUX,VBZ,Harris
text36,3,8,going,go,VERB,VBG,Harris
text36,3,9,to,to,PART,TO,Harris
text36,3,10,be,be,AUX,VB,Harris
text36,3,11,big,big,ADJ,JJ,Harris
text36,3,12,.,.,PUNCT,.,Harris
text36,4,1,I,I,PRON,PRP,Harris
text36,4,2,went,go,VERB,VBD,Harris
text36,4,3,to,to,ADP,IN,Harris
text36,4,4,Nancy,Nancy,PROPN,NNP,Harris
text36,4,5,Pelosi,Pelosi,PROPN,NNP,Harris
text36,4,6,and,and,CCONJ,CC,Harris
text36,4,7,the,the,DET,DT,Harris
text36,4,8,mayor,mayor,NOUN,NN,Harris
text36,4,9,of,of,ADP,IN,Harris
text36,4,10,Washington,Washington,PROPN,NNP,Harris
text36,4,11,",",",",PUNCT,",",Harris
text36,4,12,D.C.,D.C.,PROPN,NNP,Harris
text36,5,1,And,and,CCONJ,CC,Harris
text36,5,2,the,the,DET,DT,Harris
text36,5,3,mayor,mayor,NOUN,NN,Harris
text36,5,4,put,put,VERB,VBD,Harris
text36,5,5,it,it,PRON,PRP,Harris
text36,5,6,back,back,ADV,RB,Harris
text36,5,7,in,in,ADP,IN,Harris
text36,5,8,writing,writing,NOUN,NN,Harris
text36,5,9,",",",",PUNCT,",",Harris
text36,5,10,as,as,SCONJ,IN,Harris
text36,5,11,you,you,PRON,PRP,Harris
text36,5,12,know,know,VERB,VBP,Harris
text36,5,13,.,.,PUNCT,.,Harris
text36,6,1,I,I,PRON,PRP,Harris
text36,6,2,said,say,VERB,VBD,Harris
text36,6,3,",",",",PUNCT,",",Harris
text36,6,4,you,you,PRON,PRP,Harris
text36,6,5,know,know,VERB,VBP,Harris
text36,6,6,",",",",PUNCT,",",Harris
text36,6,7,this,this,PRON,DT,Harris
text36,6,8,is,be,AUX,VBZ,Harris
text36,6,9,going,go,VERB,VBG,Harris
text36,6,10,to,to,PART,TO,Harris
text36,6,11,be,be,AUX,VB,Harris
text36,6,12,a,a,DET,DT,Harris
text36,6,13,very,very,ADV,RB,Harris
text36,6,14,big,big,ADJ,JJ,Harris
text36,6,15,rally,rally,NOUN,NN,Harris
text36,6,16,or,or,CCONJ,CC,Harris
text36,6,17,whatever,whatever,PRON,WP,Harris
text36,6,18,you,you,PRON,PRP,Harris
text36,6,19,want,want,VERB,VBP,Harris
text36,6,20,to,to,PART,TO,Harris
text36,6,21,call,call,VERB,VB,Harris
text36,6,22,it,it,PRON,PRP,Harris
text36,6,23,.,.,PUNCT,.,Harris
text36,7,1,And,and,CCONJ,CC,Harris
text36,7,2,again,again,ADV,RB,Harris
text36,7,3,",",",",PUNCT,",",Harris
text36,7,4,it,it,PRON,PRP,Harris
text36,7,5,was,be,AUX,VBD,Harris
text36,7,6,n't,not,PART,RB,Harris
text36,7,7,done,do,VERB,VBN,Harris
text36,7,8,by,by,ADP,IN,Harris
text36,7,9,me,I,PRON,PRP,Harris
text36,7,10,.,.,PUNCT,.,Harris
text36,8,1,It,it,PRON,PRP,Harris
text36,8,2,was,be,AUX,VBD,Harris
text36,8,3,done,do,VERB,VBN,Harris
text36,8,4,by,by,ADP,IN,Harris
text36,8,5,others,other,NOUN,NNS,Harris
text36,8,6,.,.,PUNCT,.,Harris
text36,9,1,I,I,PRON,PRP,Harris
text36,9,2,said,say,VERB,VBD,Harris
text36,9,3,I,I,PRON,PRP,Harris
text36,9,4,'d,would,AUX,MD,Harris
text36,9,5,like,like,VERB,VB,Harris
text36,9,6,to,to,PART,TO,Harris
text36,9,7,give,give,VERB,VB,Harris
text36,9,8,you,you,PRON,PRP,Harris
text36,9,9,"10,000","10,000",NUM,CD,Harris
text36,9,10,National,National,PROPN,NNP,Harris
text36,9,11,Guard,Guard,PROPN,NNP,Harris
text36,9,12,or,or,CCONJ,CC,Harris
text36,9,13,soldiers,soldier,NOUN,NNS,Harris
text36,9,14,.,.,PUNCT,.,Harris
text36,10,1,They,they,PRON,PRP,Harris
text36,10,2,rejected,reject,VERB,VBD,Harris
text36,10,3,me,I,PRON,PRP,Harris
text36,10,4,.,.,PUNCT,.,Harris
text36,11,1,Nancy,Nancy,PROPN,NNP,Harris
text36,11,2,Pelosi,Pelosi,PROPN,NNP,Harris
text36,11,3,rejected,reject,VERB,VBD,Harris
text36,11,4,me,I,PRON,PRP,Harris
text36,11,5,.,.,PUNCT,.,Harris
text36,12,1,It,it,PRON,PRP,Harris
text36,12,2,was,be,AUX,VBD,Harris
text36,12,3,just,just,ADV,RB,Harris
text36,12,4,two,two,NUM,CD,Harris
text36,12,5,weeks,week,NOUN,NNS,Harris
text36,12,6,ago,ago,ADV,RB,Harris
text36,12,7,",",",",PUNCT,",",Harris
text36,12,8,her,her,PRON,PRP$,Harris
text36,12,9,daughter,daughter,NOUN,NN,Harris
text36,12,10,has,have,VERB,VBZ,Harris
text36,12,11,a,a,DET,DT,Harris
text36,12,12,tape,tape,NOUN,NN,Harris
text36,12,13,of,of,ADP,IN,Harris
text36,12,14,her,she,PRON,PRP,Harris
text36,12,15,saying,say,VERB,VBG,Harris
text36,12,16,she,she,PRON,PRP,Harris
text36,12,17,is,be,AUX,VBZ,Harris
text36,12,18,fully,fully,ADV,RB,Harris
text36,12,19,responsible,responsible,ADJ,JJ,Harris
text36,12,20,for,for,ADP,IN,Harris
text36,12,21,what,what,PRON,WP,Harris
text36,12,22,happened,happen,VERB,VBD,Harris
text36,12,23,.,.,PUNCT,.,Harris
text36,13,1,They,they,PRON,PRP,Harris
text36,13,2,want,want,VERB,VBP,Harris
text36,13,3,to,to,PART,TO,Harris
text36,13,4,get,get,AUX,VB,Harris
text36,13,5,rid,rid,VERB,VBN,Harris
text36,13,6,of,of,ADP,IN,Harris
text36,13,7,that,that,DET,DT,Harris
text36,13,8,tape,tape,NOUN,NN,Harris
text36,13,9,.,.,PUNCT,.,Harris
text36,14,1,It,it,PRON,PRP,Harris
text36,14,2,would,would,AUX,MD,Harris
text36,14,3,have,have,AUX,VB,Harris
text36,14,4,never,never,ADV,RB,Harris
text36,14,5,happened,happen,VERB,VBN,Harris
text36,14,6,if,if,SCONJ,IN,Harris
text36,14,7,Nancy,Nancy,PROPN,NNP,Harris
text36,14,8,Pelosi,Pelosi,PROPN,NNP,Harris
text36,14,9,and,and,CCONJ,CC,Harris
text36,14,10,the,the,DET,DT,Harris
text36,14,11,mayor,mayor,NOUN,NN,Harris
text36,14,12,of,of,ADP,IN,Harris
text36,14,13,Washington,Washington,PROPN,NNP,Harris
text36,14,14,did,do,VERB,VBD,Harris
text36,14,15,their,their,PRON,PRP$,Harris
text36,14,16,jobs,job,NOUN,NNS,Harris
text36,14,17,.,.,PUNCT,.,Harris
text36,15,1,I,I,PRON,PRP,Harris
text36,15,2,was,be,AUX,VBD,Harris
text36,15,3,n't,not,PART,RB,Harris
text36,15,4,responsible,responsible,ADJ,JJ,Harris
text36,15,5,for,for,ADP,IN,Harris
text36,15,6,security,security,NOUN,NN,Harris
text36,15,7,.,.,PUNCT,.,Harris
text36,16,1,Nancy,Nancy,PROPN,NNP,Harris
text36,16,2,Pelosi,Pelosi,PROPN,NNP,Harris
text36,16,3,was,be,AUX,VBD,Harris
text36,16,4,responsible,responsible,ADJ,JJ,Harris
text36,16,5,.,.,PUNCT,.,Harris
text36,17,1,She,she,PRON,PRP,Harris
text36,17,2,did,do,AUX,VBD,Harris
text36,17,3,n't,not,PART,RB,Harris
text36,17,4,do,do,VERB,VB,Harris
text36,17,5,her,her,PRON,PRP$,Harris
text36,17,6,job,job,NOUN,NN,Harris
text36,17,7,.,.,PUNCT,.,Harris
text37,1,1,I,I,PRON,PRP,Harris
text37,1,2,have,have,AUX,VBP,Harris
text37,1,3,said,say,VERB,VBN,Harris
text37,1,4,blood,blood,NOUN,NN,Harris
text37,1,5,bash,bash,NOUN,NN,Harris
text37,1,6,",",",",PUNCT,",",Harris
text37,1,7,bath,bath,NOUN,NN,Harris
text37,1,8,.,.,PUNCT,.,Harris
text37,2,1,It,it,PRON,PRP,Harris
text37,2,2,was,be,AUX,VBD,Harris
text37,2,3,a,a,DET,DT,Harris
text37,2,4,different,different,ADJ,JJ,Harris
text37,2,5,term,term,NOUN,NN,Harris
text37,2,6,",",",",PUNCT,",",Harris
text37,2,7,and,and,CCONJ,CC,Harris
text37,2,8,it,it,PRON,PRP,Harris
text37,2,9,was,be,AUX,VBD,Harris
text37,2,10,a,a,DET,DT,Harris
text37,2,11,term,term,NOUN,NN,Harris
text37,2,12,that,that,PRON,WDT,Harris
text37,2,13,related,relate,VERB,VBN,Harris
text37,2,14,to,to,ADP,IN,Harris
text37,2,15,energy,energy,NOUN,NN,Harris
text37,2,16,",",",",PUNCT,",",Harris
text37,2,17,because,because,SCONJ,IN,Harris
text37,2,18,they,they,PRON,PRP,Harris
text37,2,19,have,have,AUX,VBP,Harris
text37,2,20,destroyed,destroy,VERB,VBN,Harris
text37,2,21,our,our,PRON,PRP$,Harris
text37,2,22,energy,energy,NOUN,NN,Harris
text37,2,23,business,business,NOUN,NN,Harris
text37,2,24,.,.,PUNCT,.,Harris
text37,3,1,That,that,PRON,DT,Harris
text37,3,2,was,be,AUX,VBD,Harris
text37,3,3,where,where,SCONJ,WRB,Harris
text37,3,4,bloodbath,bloodbath,NOUN,NN,Harris
text37,3,5,was,be,AUX,VBD,Harris
text37,3,6,.,.,PUNCT,.,Harris
text37,4,1,Also,also,ADV,RB,Harris
text37,4,2,",",",",PUNCT,",",Harris
text37,4,3,on,on,ADP,IN,Harris
text37,4,4,Charlottesville,Charlottesville,PROPN,NNP,Harris
text37,4,5,",",",",PUNCT,",",Harris
text37,4,6,that,that,DET,DT,Harris
text37,4,7,story,story,NOUN,NN,Harris
text37,4,8,has,have,AUX,VBZ,Harris
text37,4,9,been,be,AUX,VBN,Harris
text37,4,10,as,as,SCONJ,IN,Harris
text37,4,11,you,you,PRON,PRP,Harris
text37,4,12,would,would,AUX,MD,Harris
text37,4,13,say,say,VERB,VB,Harris
text37,4,14,",",",",PUNCT,",",Harris
text37,4,15,debunked,debunk,VERB,VBN,Harris
text37,4,16,.,.,PUNCT,.,Harris
text37,5,1,Laura,Laura,PROPN,NNP,Harris
text37,5,2,Ingraham,Ingraham,PROPN,NNP,Harris
text37,5,3,",",",",PUNCT,",",Harris
text37,5,4,Sean,Sean,PROPN,NNP,Harris
text37,5,5,Hannity,Hannity,PROPN,NNP,Harris
text37,5,6,",",",",PUNCT,",",Harris
text37,5,7,Jesse,Jesse,PROPN,NNP,Harris
text37,5,8,--,--,PUNCT,:,Harris
text37,5,9,all,all,PRON,DT,Harris
text37,5,10,of,of,ADP,IN,Harris
text37,5,11,these,these,DET,DT,Harris
text37,5,12,people,people,NOUN,NNS,Harris
text37,5,13,",",",",PUNCT,",",Harris
text37,5,14,they,they,PRON,PRP,Harris
text37,5,15,covered,cover,VERB,VBD,Harris
text37,5,16,it,it,PRON,PRP,Harris
text37,5,17,.,.,PUNCT,.,Harris
text37,6,1,If,if,SCONJ,IN,Harris
text37,6,2,they,they,PRON,PRP,Harris
text37,6,3,go,go,VERB,VBP,Harris
text37,6,4,an,an,DET,DT,Harris
text37,6,5,extra,extra,ADJ,JJ,Harris
text37,6,6,sentence,sentence,NOUN,NN,Harris
text37,6,7,",",",",PUNCT,",",Harris
text37,6,8,they,they,PRON,PRP,Harris
text37,6,9,will,will,AUX,MD,Harris
text37,6,10,see,see,VERB,VB,Harris
text37,6,11,it,it,PRON,PRP,Harris
text37,6,12,was,be,AUX,VBD,Harris
text37,6,13,perfect,perfect,ADJ,JJ,Harris
text37,6,14,.,.,PUNCT,.,Harris
text37,7,1,It,it,PRON,PRP,Harris
text37,7,2,was,be,AUX,VBD,Harris
text37,7,3,debunked,debunk,VERB,VBN,Harris
text37,7,4,in,in,ADP,IN,Harris
text37,7,5,almost,almost,ADV,RB,Harris
text37,7,6,every,every,PRON,DT,Harris
text37,7,7,newspaper,newspaper,NOUN,NN,Harris
text37,7,8,.,.,PUNCT,.,Harris
text37,8,1,But,but,CCONJ,CC,Harris
text37,8,2,they,they,PRON,PRP,Harris
text37,8,3,still,still,ADV,RB,Harris
text37,8,4,bring,bring,VERB,VBP,Harris
text37,8,5,it,it,PRON,PRP,Harris
text37,8,6,up,up,ADP,RP,Harris
text37,8,7,just,just,ADV,RB,Harris
text37,8,8,like,like,SCONJ,IN,Harris
text37,8,9,they,they,PRON,PRP,Harris
text37,8,10,bring,bring,VERB,VBP,Harris
text37,8,11,2025,2025,NUM,CD,Harris
text37,8,12,up,up,ADP,RP,Harris
text37,8,13,.,.,PUNCT,.,Harris
text37,9,1,They,they,PRON,PRP,Harris
text37,9,2,bring,bring,VERB,VBP,Harris
text37,9,3,all,all,PRON,DT,Harris
text37,9,4,of,of,ADP,IN,Harris
text37,9,5,this,this,DET,DT,Harris
text37,9,6,stuff,stuff,NOUN,NN,Harris
text37,9,7,up,up,ADP,RP,Harris
text37,9,8,.,.,PUNCT,.,Harris
text37,10,1,I,I,PRON,PRP,Harris
text37,10,2,ask,ask,VERB,VBP,Harris
text37,10,3,you,you,PRON,PRP,Harris
text37,10,4,this,this,PRON,DT,Harris
text37,10,5,.,.,PUNCT,.,Harris
text37,11,1,You,you,PRON,PRP,Harris
text37,11,2,talk,talk,VERB,VBP,Harris
text37,11,3,about,about,ADP,IN,Harris
text37,11,4,the,the,DET,DT,Harris
text37,11,5,Capitol,Capitol,PROPN,NNP,Harris
text37,11,6,.,.,PUNCT,.,Harris
text37,12,1,Why,why,SCONJ,WRB,Harris
text37,12,2,are,be,AUX,VBP,Harris
text37,12,3,we,we,PRON,PRP,Harris
text37,12,4,allowing,allow,VERB,VBG,Harris
text37,12,5,these,these,DET,DT,Harris
text37,12,6,millions,million,NOUN,NNS,Harris
text37,12,7,of,of,ADP,IN,Harris
text37,12,8,people,people,NOUN,NNS,Harris
text37,12,9,to,to,PART,TO,Harris
text37,12,10,come,come,VERB,VB,Harris
text37,12,11,through,through,ADP,RP,Harris
text37,12,12,on,on,ADP,IN,Harris
text37,12,13,the,the,DET,DT,Harris
text37,12,14,southern,southern,ADJ,JJ,Harris
text37,12,15,border,border,NOUN,NN,Harris
text37,12,16,?,?,PUNCT,.,Harris
text37,13,1,How,how,SCONJ,WRB,Harris
text37,13,2,come,come,VERB,VB,Harris
text37,13,3,she,she,PRON,PRP,Harris
text37,13,4,'s,be,AUX,VBZ,Harris
text37,13,5,not,not,PART,RB,Harris
text37,13,6,doing,do,VERB,VBG,Harris
text37,13,7,--,--,PUNCT,:,Harris
text37,13,8,and,and,CCONJ,CC,Harris
text37,13,9,I,I,PRON,PRP,Harris
text37,13,10,'ll,will,AUX,MD,Harris
text37,13,11,tell,tell,VERB,VB,Harris
text37,13,12,you,you,PRON,PRP,Harris
text37,13,13,what,what,PRON,WP,Harris
text37,13,14,I,I,PRON,PRP,Harris
text37,13,15,would,would,AUX,MD,Harris
text37,13,16,do,do,VERB,VB,Harris
text37,13,17,.,.,PUNCT,.,Harris
text37,14,1,And,and,CCONJ,CC,Harris
text37,14,2,I,I,PRON,PRP,Harris
text37,14,3,would,would,AUX,MD,Harris
text37,14,4,be,be,AUX,VB,Harris
text37,14,5,very,very,ADV,RB,Harris
text37,14,6,proud,proud,ADJ,JJ,Harris
text37,14,7,to,to,PART,TO,Harris
text37,14,8,do,do,VERB,VB,Harris
text37,14,9,it,it,PRON,PRP,Harris
text37,14,10,.,.,PUNCT,.,Harris
text37,15,1,I,I,PRON,PRP,Harris
text37,15,2,would,would,AUX,MD,Harris
text37,15,3,say,say,VERB,VB,Harris
text37,15,4,we,we,PRON,PRP,Harris
text37,15,5,would,would,AUX,MD,Harris
text37,15,6,both,both,PRON,DT,Harris
text37,15,7,leave,leave,VERB,VB,Harris
text37,15,8,this,this,DET,DT,Harris
text37,15,9,debate,debate,NOUN,NN,Harris
text37,15,10,right,right,ADV,RB,Harris
text37,15,11,now,now,ADV,RB,Harris
text37,15,12,",",",",PUNCT,",",Harris
text37,15,13,I,I,PRON,PRP,Harris
text37,15,14,'d,would,AUX,MD,Harris
text37,15,15,like,like,VERB,VB,Harris
text37,15,16,to,to,PART,TO,Harris
text37,15,17,see,see,VERB,VB,Harris
text37,15,18,her,she,PRON,PRP,Harris
text37,15,19,go,go,VERB,VB,Harris
text37,15,20,down,down,ADP,RP,Harris
text37,15,21,to,to,ADP,IN,Harris
text37,15,22,Washington,Washington,PROPN,NNP,Harris
text37,15,23,",",",",PUNCT,",",Harris
text37,15,24,D.C.,D.C.,PROPN,NNP,Harris
text37,15,25,during,during,ADP,IN,Harris
text37,15,26,this,this,DET,DT,Harris
text37,15,27,debate,debate,NOUN,NN,Harris
text37,15,28,'cause,'cause,SCONJ,IN,Harris
text37,15,29,we,we,PRON,PRP,Harris
text37,15,30,'re,be,AUX,VBP,Harris
text37,15,31,wasting,waste,VERB,VBG,Harris
text37,15,32,a,a,DET,DT,Harris
text37,15,33,lot,lot,NOUN,NN,Harris
